"annee";"code_departement";"departement";"amm";"quantite_produit";"conditionnement";"eaj";"achat_etranger"
2022;"00";"INDETERMINE";"9600093";684.74;"l";"Non";"Non"
2022;"00";"INDETERMINE";"9600097";3.48;"l";"Oui";"Non"
2022;"00";"INDETERMINE";"9600229";364.15;"l";"Non";"Non"
2022;"00";"INDETERMINE";"9600368";84.0;"kg";"Non";"Non"
2022;"00";"INDETERMINE";"9600370";445.0;"l";"Non";"Non"
2022;"00";"INDETERMINE";"9600395";2.0;"kg";"Non";"Non"
2022;"00";"INDETERMINE";"9700027";0.5;"kg";"Non";"Non"
2022;"00";"INDETERMINE";"9700070";1.45;"kg";"Non";"Non"
2022;"00";"INDETERMINE";"9700332";29.0;"l";"Non";"Oui"
2022;"00";"INDETERMINE";"9800096";5.0;"l";"Non";"Non"
2022;"00";"INDETERMINE";"9800106";21.0;"kg";"Non";"Non"
2022;"00";"INDETERMINE";"9800126";990.0;"kg";"Non";"Non"
2022;"00";"INDETERMINE";"9800182";65.0;"l";"Non";"Non"
2022;"00";"INDETERMINE";"9800201";148.0;"l";"Non";"Non"
2022;"00";"INDETERMINE";"9800210";5.0;"l";"Non";"Non"
2022;"00";"INDETERMINE";"9800244";42.5;"kg";"Non";"Non"
2022;"00";"INDETERMINE";"9800245";2597.0;"kg";"Non";"Non"
2022;"00";"INDETERMINE";"9800262";2.0;"kg";"Non";"Non"
2022;"00";"INDETERMINE";"9800289";3.0;"l";"Non";"Non"
2022;"00";"INDETERMINE";"9800336";36.0;"l";"Non";"Non"
2022;"00";"INDETERMINE";"9800344";42.59;"l";"Non";"Non"
2022;"00";"INDETERMINE";"9800401";1.96;"l";"Oui";"Non"
2022;"00";"INDETERMINE";"9800402";13.3;"l";"Oui";"Non"
2022;"00";"INDETERMINE";"9800420";23.36;"l";"Non";"Non"
2022;"00";"INDETERMINE";"9800474";854.85;"kg";"Non";"Non"
2022;"00";"INDETERMINE";"9800481";1773.88;"l";"Non";"Non"
2022;"00";"INDETERMINE";"9900014";4.0;"l";"Non";"Non"
2022;"00";"INDETERMINE";"9900037";1.5;"kg";"Non";"Non"
2022;"00";"INDETERMINE";"9900047";60.0;"l";"Non";"Oui"
2022;"00";"INDETERMINE";"9900154";23.0;"kg";"Non";"Non"
2022;"00";"INDETERMINE";"9900189";20.0;"kg";"Non";"Non"
2022;"00";"INDETERMINE";"9900202";6.0;"kg";"Non";"Non"
2022;"00";"INDETERMINE";"9900227";237.53;"l";"Non";"Non"
2022;"00";"INDETERMINE";"9900251";280.99;"l";"Non";"Oui"
2022;"00";"INDETERMINE";"9900257";27693.3;"kg";"Oui";"Non"
2022;"00";"INDETERMINE";"9900289";13.5;"kg";"Non";"Non"
2022;"00";"INDETERMINE";"9900354";50.0;"kg";"Non";"Non"
2022;"00";"INDETERMINE";"9900371";6.44;"kg";"Oui";"Non"
2022;"00";"INDETERMINE";"9900446";7022.9701;"kg";"Non";"Non"
2022;"01";"AIN";"1030003";10.0;"l";"Oui";"Non"
2022;"01";"AIN";"2000003";3465.5;"l";"Non";"Non"
2022;"01";"AIN";"2000018";7203.5;"kg";"Non";"Non"
2022;"01";"AIN";"2000044";1704.0;"l";"Non";"Non"
2022;"01";"AIN";"2000067";70.0;"l";"Non";"Non"
2022;"01";"AIN";"2000122";14.21;"l";"Non";"Non"
2022;"01";"AIN";"2000125";820.66;"kg";"Oui";"Non"
2022;"01";"AIN";"2000201";364.94;"l";"Non";"Non"
2022;"01";"AIN";"2000202";13002.2;"l";"Non";"Non"
2022;"01";"AIN";"2000205";2.7;"kg";"Non";"Non"
2022;"01";"AIN";"2000299";185.0;"l";"Non";"Non"
2022;"01";"AIN";"2000316";321.0;"l";"Non";"Non"
2022;"01";"AIN";"2000324";96.0;"l";"Non";"Non"
2022;"01";"AIN";"2000327";258.04;"l";"Non";"Non"
2022;"01";"AIN";"2000369";9.0;"kg";"Non";"Non"
2022;"01";"AIN";"2000380";15.0;"l";"Non";"Non"
2022;"01";"AIN";"2000461";320.0;"l";"Non";"Non"
2022;"01";"AIN";"2000510";20.0;"kg";"Oui";"Non"
2022;"01";"AIN";"2000517";406.82;"l";"Non";"Non"
2022;"01";"AIN";"2000536";11.14;"kg";"Non";"Non"
2022;"01";"AIN";"2010019";5.0;"l";"Non";"Non"
2022;"01";"AIN";"2010023";98.34;"l";"Non";"Non"
2022;"01";"AIN";"2010030";815.0;"l";"Non";"Non"
2022;"01";"AIN";"2010100";45.0;"l";"Oui";"Oui"
2022;"01";"AIN";"2010101";33.0;"l";"Oui";"Oui"
2022;"01";"AIN";"2010123";1500.0;"kg";"Oui";"Non"
2022;"01";"AIN";"2010130";355.4;"kg";"Non";"Non"
2022;"01";"AIN";"2010239";1150.0;"l";"Non";"Non"
2022;"01";"AIN";"2010280";1005.29;"l";"Non";"Non"
2022;"01";"AIN";"2010282";873.0;"l";"Non";"Non"
2022;"01";"AIN";"2010398";53.43;"kg";"Non";"Non"
2022;"01";"AIN";"2010410";1.66;"kg";"Oui";"Non"
2022;"01";"AIN";"2010415";10.0;"l";"Non";"Non"
2022;"01";"AIN";"2010427";25.0;"l";"Non";"Non"
2022;"01";"AIN";"2010441";280.0;"l";"Non";"Non"
2022;"01";"AIN";"2010495";5295.0;"kg";"Non";"Non"
2022;"01";"AIN";"2010509";67.2;"kg";"Non";"Oui"
2022;"01";"AIN";"2010513";49.5;"kg";"Non";"Non"
2022;"01";"AIN";"2010531";485.0;"l";"Non";"Non"
2022;"01";"AIN";"2020003";511.0;"kg";"Oui";"Oui"
2022;"01";"AIN";"2020021";200.0;"l";"Non";"Non"
2022;"01";"AIN";"2020099";52.0;"l";"Non";"Non"
2022;"01";"AIN";"2020219";2.0;"l";"Non";"Non"
2022;"01";"AIN";"2020226";250.0;"l";"Non";"Non"
2022;"01";"AIN";"2020241";3.0;"kg";"Non";"Non"
2022;"01";"AIN";"2020474";975.0;"l";"Non";"Non"
2022;"01";"AIN";"2030071";2825.0;"kg";"Non";"Non"
2022;"01";"AIN";"2030085";50.0;"l";"Non";"Oui"
2022;"01";"AIN";"2030125";20.0;"l";"Non";"Non"
2022;"01";"AIN";"2030175";61.05;"kg";"Oui";"Oui"
2022;"01";"AIN";"2030255";1710.0;"l";"Non";"Non"
2022;"01";"AIN";"2030323";364.11;"l";"Non";"Non"
2022;"01";"AIN";"2030332";475.0;"l";"Non";"Non"
2022;"01";"AIN";"2030342";1370.0;"l";"Non";"Non"
2022;"01";"AIN";"2030404";850.0;"l";"Non";"Non"
2022;"01";"AIN";"2030457";0.5;"kg";"Non";"Non"
2022;"01";"AIN";"2040146";437.96;"l";"Non";"Non"
2022;"01";"AIN";"2050046";45.0;"kg";"Non";"Non"
2022;"01";"AIN";"2050075";50.5;"kg";"Non";"Non"
2022;"01";"AIN";"2050076";16.0;"kg";"Non";"Non"
2022;"01";"AIN";"2060002";98.0;"l";"Non";"Non"
2022;"01";"AIN";"2060026";5.2;"kg";"Non";"Non"
2022;"01";"AIN";"2060045";3.5;"kg";"Non";"Non"
2022;"01";"AIN";"2060050";69.55;"l";"Non";"Non"
2022;"01";"AIN";"2060051";97.0;"l";"Non";"Non"
2022;"01";"AIN";"2060063";1.0;"kg";"Non";"Non"
2022;"01";"AIN";"2060084";2187.0;"kg";"Non";"Non"
2022;"01";"AIN";"2060085";12.19;"l";"Non";"Non"
2022;"01";"AIN";"2060086";4.5;"kg";"Non";"Non"
2022;"01";"AIN";"2060088";24630.28;"l";"Non";"Non"
2022;"01";"AIN";"2060098";178.45;"l";"Non";"Non"
2022;"01";"AIN";"2060113";2.0;"l";"Non";"Non"
2022;"01";"AIN";"2060116";45.0;"l";"Non";"Non"
2022;"01";"AIN";"2060118";928.3;"l";"Non";"Non"
2022;"01";"AIN";"2060119";4.26;"kg";"Non";"Non"
2022;"01";"AIN";"2060127";21.34;"l";"Non";"Non"
2022;"01";"AIN";"2060131";803.0;"l";"Non";"Non"
2022;"01";"AIN";"2060132";7.0;"l";"Non";"Non"
2022;"01";"AIN";"2060134";54.0;"kg";"Non";"Non"
2022;"01";"AIN";"2060172";29.86;"l";"Non";"Non"
2022;"01";"AIN";"2060194";8532.0;"kg";"Non";"Non"
2022;"01";"AIN";"2070107";38.0;"l";"Non";"Non"
2022;"01";"AIN";"2070133";25.0;"l";"Non";"Non"
2022;"01";"AIN";"2070184";550.0;"l";"Non";"Non"
2022;"01";"AIN";"2070185";65.0;"l";"Non";"Non"
2022;"01";"AIN";"2070221";1850.0;"l";"Non";"Non"
2022;"01";"AIN";"2080019";40.0;"l";"Non";"Non"
2022;"01";"AIN";"2080025";50.0;"l";"Non";"Non"
2022;"01";"AIN";"2080026";95.0;"l";"Non";"Non"
2022;"01";"AIN";"2080029";139.0;"l";"Non";"Non"
2022;"01";"AIN";"2080038";86.77;"l";"Non";"Non"
2022;"01";"AIN";"2080060";1.0;"l";"Non";"Non"
2022;"01";"AIN";"2080094";255.31;"kg";"Non";"Non"
2022;"01";"AIN";"2080098";279.0;"l";"Non";"Non"
2022;"01";"AIN";"2080102";435.0;"l";"Non";"Non"
2022;"01";"AIN";"2080105";1515.0;"l";"Non";"Non"
2022;"01";"AIN";"2080117";11.7;"kg";"Non";"Non"
2022;"01";"AIN";"2080121";3.0;"kg";"Non";"Non"
2022;"01";"AIN";"2080123";0.4;"kg";"Non";"Non"
2022;"01";"AIN";"2080124";6.42;"kg";"Non";"Non"
2022;"01";"AIN";"2080125";16.9;"kg";"Non";"Non"
2022;"01";"AIN";"2080136";180.0;"kg";"Non";"Non"
2022;"01";"AIN";"2080145";925.0;"l";"Non";"Non"
2022;"01";"AIN";"2080147";45.0;"l";"Non";"Non"
2022;"01";"AIN";"2090001";10.2;"l";"Non";"Non"
2022;"01";"AIN";"2090011";910.0;"l";"Non";"Non"
2022;"01";"AIN";"2090016";280.0;"l";"Non";"Non"
2022;"01";"AIN";"2090028";305.0;"l";"Non";"Non"
2022;"01";"AIN";"2090037";1353.9;"kg";"Non";"Non"
2022;"01";"AIN";"2090041";120.0;"kg";"Non";"Non"
2022;"01";"AIN";"2090042";204.05;"kg";"Non";"Non"
2022;"01";"AIN";"2090050";295596.0;"kg";"Non";"Non"
2022;"01";"AIN";"2090052";81.35;"kg";"Non";"Non"
2022;"01";"AIN";"2090054";68.06;"kg";"Non";"Non"
2022;"01";"AIN";"2090057";0.6;"kg";"Non";"Non"
2022;"01";"AIN";"2090063";126.0;"kg";"Non";"Non"
2022;"01";"AIN";"2090064";6246.2;"l";"Non";"Non"
2022;"01";"AIN";"2090068";465.0;"l";"Non";"Non"
2022;"01";"AIN";"2090075";1820.0;"kg";"Non";"Non"
2022;"01";"AIN";"2090080";1800.0;"l";"Non";"Non"
2022;"01";"AIN";"2090093";6590.32;"l";"Non";"Non"
2022;"01";"AIN";"2090095";10.0;"l";"Non";"Non"
2022;"01";"AIN";"2090101";3780.0;"l";"Non";"Non"
2022;"01";"AIN";"2090105";400.0;"kg";"Non";"Non"
2022;"01";"AIN";"2090111";3441.29;"l";"Non";"Non"
2022;"01";"AIN";"2090112";195.0;"l";"Non";"Non"
2022;"01";"AIN";"2090113";7640.0;"l";"Non";"Non"
2022;"01";"AIN";"2090114";3.5;"kg";"Non";"Non"
2022;"01";"AIN";"2090117";1050.0;"l";"Non";"Non"
2022;"01";"AIN";"2090118";6040.0;"l";"Non";"Non"
2022;"01";"AIN";"2090119";1169.5;"l";"Non";"Non"
2022;"01";"AIN";"2090121";200.0;"l";"Non";"Non"
2022;"01";"AIN";"2090126";884.75;"l";"Non";"Non"
2022;"01";"AIN";"2090127";1073.23;"l";"Non";"Non"
2022;"01";"AIN";"2090132";1618.61;"l";"Non";"Non"
2022;"01";"AIN";"2090136";905.0;"l";"Non";"Non"
2022;"01";"AIN";"2090137";3.0;"kg";"Non";"Non"
2022;"01";"AIN";"2090146";750.72;"l";"Oui";"Oui"
2022;"01";"AIN";"2090149";15.0;"l";"Non";"Non"
2022;"01";"AIN";"2090153";3408.0;"kg";"Non";"Non"
2022;"01";"AIN";"2090159";71.59;"kg";"Non";"Non"
2022;"01";"AIN";"2090164";3.0;"l";"Non";"Non"
2022;"01";"AIN";"2090170";0.95;"kg";"Non";"Non"
2022;"01";"AIN";"2090186";11120.0;"l";"Non";"Non"
2022;"01";"AIN";"2090188";20.0;"l";"Non";"Non"
2022;"01";"AIN";"2090199";213.4;"l";"Oui";"Oui"
2022;"01";"AIN";"2090200";894.13;"l";"Oui";"Non"
2022;"01";"AIN";"2100009";359.12;"kg";"Non";"Non"
2022;"01";"AIN";"2100013";3.0;"l";"Non";"Oui"
2022;"01";"AIN";"2100014";45.3;"kg";"Non";"Non"
2022;"01";"AIN";"2100015";8.15;"kg";"Non";"Non"
2022;"01";"AIN";"2100016";168.0;"kg";"Non";"Non"
2022;"01";"AIN";"2100026";103.0;"l";"Non";"Non"
2022;"01";"AIN";"2100028";295.0;"l";"Non";"Non"
2022;"01";"AIN";"2100030";16785.0;"kg";"Non";"Non"
2022;"01";"AIN";"2100037";22.5;"l";"Non";"Non"
2022;"01";"AIN";"2100038";650.0;"kg";"Non";"Non"
2022;"01";"AIN";"2100041";1007.3;"l";"Non";"Non"
2022;"01";"AIN";"2100051";1500.0;"l";"Non";"Non"
2022;"01";"AIN";"2100052";2605.0;"l";"Non";"Non"
2022;"01";"AIN";"2100053";50.0;"l";"Non";"Non"
2022;"01";"AIN";"2100056";50.0;"l";"Non";"Non"
2022;"01";"AIN";"2100057";2430.0;"l";"Non";"Non"
2022;"01";"AIN";"2100059";8.31;"l";"Non";"Non"
2022;"01";"AIN";"2100060";1182.8;"l";"Non";"Non"
2022;"01";"AIN";"2100066";1.75;"kg";"Non";"Non"
2022;"01";"AIN";"2100067";15.5;"kg";"Non";"Non"
2022;"01";"AIN";"2100069";36.0;"kg";"Non";"Non"
2022;"01";"AIN";"2100078";3.0;"l";"Non";"Non"
2022;"01";"AIN";"2100108";12839.4;"l";"Non";"Non"
2022;"01";"AIN";"2100110";15.0;"l";"Non";"Non"
2022;"01";"AIN";"2100111";8531.25;"l";"Non";"Non"
2022;"01";"AIN";"2100112";390.0;"l";"Non";"Non"
2022;"01";"AIN";"2100114";37.0;"kg";"Non";"Non"
2022;"01";"AIN";"2100121";891.4;"l";"Non";"Non"
2022;"01";"AIN";"2100122";1.8;"kg";"Non";"Non"
2022;"01";"AIN";"2100138";7048.5;"l";"Non";"Non"
2022;"01";"AIN";"2100140";40.0;"l";"Non";"Non"
2022;"01";"AIN";"2100151";1405.4;"l";"Non";"Non"
2022;"01";"AIN";"2100175";5.4;"l";"Non";"Non"
2022;"01";"AIN";"2100177";57.5;"kg";"Non";"Non"
2022;"01";"AIN";"2100181";904.54;"kg";"Non";"Non"
2022;"01";"AIN";"2100186";120.0;"l";"Non";"Non"
2022;"01";"AIN";"2100215";660.0;"l";"Non";"Non"
2022;"01";"AIN";"2100221";598.0;"kg";"Non";"Non"
2022;"01";"AIN";"2100227";20.0;"l";"Non";"Non"
2022;"01";"AIN";"2100231";358.44;"kg";"Non";"Non"
2022;"01";"AIN";"2100234";120.0;"l";"Non";"Non"
2022;"01";"AIN";"2100235";5.0;"l";"Non";"Non"
2022;"01";"AIN";"2100244";120.0;"l";"Non";"Non"
2022;"01";"AIN";"2100245";75.0;"l";"Non";"Non"
2022;"01";"AIN";"2110004";340.0;"l";"Non";"Non"
2022;"01";"AIN";"2110006";180.0;"kg";"Non";"Non"
2022;"01";"AIN";"2110007";558.2;"kg";"Non";"Non"
2022;"01";"AIN";"2110010";77.14;"kg";"Non";"Non"
2022;"01";"AIN";"2110012";216.0;"l";"Non";"Non"
2022;"01";"AIN";"2110018";19.08;"l";"Non";"Non"
2022;"01";"AIN";"2110040";4.72;"kg";"Oui";"Non"
2022;"01";"AIN";"2110041";13.97;"l";"Non";"Non"
2022;"01";"AIN";"2110050";80.0;"l";"Non";"Non"
2022;"01";"AIN";"2110056";90.0;"l";"Non";"Non"
2022;"01";"AIN";"2110059";430.7;"kg";"Non";"Non"
2022;"01";"AIN";"2110063";48.8;"kg";"Non";"Non"
2022;"01";"AIN";"2110072";4.7;"kg";"Non";"Non"
2022;"01";"AIN";"2110073";3.35;"l";"Non";"Non"
2022;"01";"AIN";"2110077";80.0;"l";"Non";"Non"
2022;"01";"AIN";"2110082";28.8;"kg";"Non";"Non"
2022;"01";"AIN";"2110086";572.0;"l";"Non";"Non"
2022;"01";"AIN";"2110090";5.0;"l";"Non";"Non"
2022;"01";"AIN";"2110095";670.0;"l";"Non";"Non"
2022;"01";"AIN";"2110101";396.5;"l";"Non";"Non"
2022;"01";"AIN";"2110102";10398.04;"l";"Non";"Non"
2022;"01";"AIN";"2110103";0.7;"kg";"Non";"Non"
2022;"01";"AIN";"2110104";1116.0;"l";"Non";"Non"
2022;"01";"AIN";"2110111";14150.18;"l";"Non";"Non"
2022;"01";"AIN";"2110141";285.0;"l";"Non";"Non"
2022;"01";"AIN";"2110143";206.0;"l";"Non";"Non"
2022;"01";"AIN";"2110144";1950.0;"l";"Non";"Non"
2022;"01";"AIN";"2110147";62.21;"kg";"Non";"Non"
2022;"01";"AIN";"2110148";34.0;"l";"Non";"Non"
2022;"01";"AIN";"2110149";1002.71;"l";"Oui";"Oui"
2022;"01";"AIN";"2110150";363.79;"l";"Oui";"Non"
2022;"01";"AIN";"2110151";210.0;"l";"Non";"Non"
2022;"01";"AIN";"2110152";192.0;"l";"Non";"Non"
2022;"01";"AIN";"2110153";20.0;"l";"Non";"Non"
2022;"01";"AIN";"2110154";561.0;"l";"Non";"Non"
2022;"01";"AIN";"2110162";281.0;"l";"Non";"Non"
2022;"01";"AIN";"2110167";728.0;"l";"Non";"Non"
2022;"01";"AIN";"2110173";81.27;"kg";"Non";"Non"
2022;"01";"AIN";"2110174";70.0;"l";"Oui";"Non"
2022;"01";"AIN";"2110178";85.0;"l";"Non";"Non"
2022;"01";"AIN";"2110179";3.55;"kg";"Non";"Non"
2022;"01";"AIN";"2110180";57.18;"kg";"Oui";"Oui"
2022;"01";"AIN";"2110191";115.0;"l";"Non";"Non"
2022;"01";"AIN";"2110192";1.0;"kg";"Non";"Non"
2022;"01";"AIN";"2110196";10.7;"kg";"Oui";"Non"
2022;"01";"AIN";"2110197";15.32;"l";"Non";"Non"
2022;"01";"AIN";"2110200";70.0;"l";"Non";"Non"
2022;"01";"AIN";"2120041";2134.23;"l";"Non";"Non"
2022;"01";"AIN";"2120048";2072.0;"l";"Non";"Non"
2022;"01";"AIN";"2120049";3.0;"l";"Non";"Non"
2022;"01";"AIN";"2120051";130.0;"l";"Non";"Non"
2022;"01";"AIN";"2120057";205.0;"l";"Non";"Non"
2022;"01";"AIN";"2120066";220.0;"l";"Non";"Non"
2022;"01";"AIN";"2120067";24.0;"kg";"Non";"Non"
2022;"01";"AIN";"2120071";1.0;"l";"Non";"Non"
2022;"01";"AIN";"2120075";220.0;"l";"Non";"Non"
2022;"01";"AIN";"2120081";174.0;"l";"Non";"Non"
2022;"01";"AIN";"2120089";375.0;"l";"Non";"Non"
2022;"01";"AIN";"2120092";5.0;"l";"Non";"Non"
2022;"01";"AIN";"2120117";212.0;"l";"Non";"Non"
2022;"01";"AIN";"2120120";2955.0;"l";"Non";"Non"
2022;"01";"AIN";"2120132";285.09;"kg";"Non";"Non"
2022;"01";"AIN";"2120143";22385.7;"l";"Non";"Non"
2022;"01";"AIN";"2120153";480.0;"l";"Non";"Non"
2022;"01";"AIN";"2120160";215.0;"l";"Non";"Non"
2022;"01";"AIN";"2120164";60.0;"kg";"Non";"Non"
2022;"01";"AIN";"2120177";5.0;"kg";"Non";"Non"
2022;"01";"AIN";"2120193";10.0;"l";"Non";"Non"
2022;"01";"AIN";"2120199";630.0;"l";"Non";"Non"
2022;"01";"AIN";"2120206";35.0;"l";"Non";"Non"
2022;"01";"AIN";"2120210";125.0;"l";"Non";"Non"
2022;"01";"AIN";"2120219";40.25;"l";"Non";"Non"
2022;"01";"AIN";"2130049";368.36;"l";"Non";"Non"
2022;"01";"AIN";"2130059";198.0;"l";"Non";"Non"
2022;"01";"AIN";"2130061";220.0;"l";"Non";"Non"
2022;"01";"AIN";"2130063";10685.0;"l";"Non";"Non"
2022;"01";"AIN";"2130067";2.2;"l";"Non";"Non"
2022;"01";"AIN";"2130068";1411.0;"l";"Non";"Non"
2022;"01";"AIN";"2130069";27.0;"l";"Non";"Non"
2022;"01";"AIN";"2130075";2260.0;"kg";"Non";"Non"
2022;"01";"AIN";"2130079";1.0;"l";"Non";"Non"
2022;"01";"AIN";"2130081";20.0;"kg";"Non";"Non"
2022;"01";"AIN";"2130083";225.74;"l";"Non";"Non"
2022;"01";"AIN";"2130084";36.0;"kg";"Non";"Non"
2022;"01";"AIN";"2130086";4680.0;"kg";"Non";"Non"
2022;"01";"AIN";"2130091";1127.0;"l";"Non";"Non"
2022;"01";"AIN";"2130126";2640.6;"kg";"Oui";"Non"
2022;"01";"AIN";"2130129";165.0;"kg";"Non";"Non"
2022;"01";"AIN";"2130140";15930.0;"l";"Non";"Non"
2022;"01";"AIN";"2130152";250.56;"l";"Non";"Non"
2022;"01";"AIN";"2130153";371.9;"l";"Oui";"Non"
2022;"01";"AIN";"2130164";1145.0;"l";"Non";"Non"
2022;"01";"AIN";"2130175";3.0;"l";"Non";"Non"
2022;"01";"AIN";"2130193";25.0;"l";"Non";"Non"
2022;"01";"AIN";"2130202";136.25;"l";"Non";"Non"
2022;"01";"AIN";"2130212";25.0;"kg";"Non";"Non"
2022;"01";"AIN";"2130242";120.0;"l";"Non";"Non"
2022;"01";"AIN";"2130244";185.0;"l";"Non";"Non"
2022;"01";"AIN";"2130247";95.0;"l";"Non";"Non"
2022;"01";"AIN";"2130249";1755.0;"l";"Non";"Non"
2022;"01";"AIN";"2130251";307.0;"l";"Non";"Non"
2022;"01";"AIN";"2130253";945.0;"l";"Non";"Non"
2022;"01";"AIN";"2130260";3.0;"l";"Non";"Non"
2022;"01";"AIN";"2130266";1110.0;"l";"Non";"Non"
2022;"01";"AIN";"2130277";1840.0;"kg";"Non";"Non"
2022;"01";"AIN";"2140002";3.0;"l";"Non";"Non"
2022;"01";"AIN";"2140018";375.0;"l";"Non";"Non"
2022;"01";"AIN";"2140021";400.0;"l";"Non";"Non"
2022;"01";"AIN";"2140022";466.0;"l";"Non";"Non"
2022;"01";"AIN";"2140035";40.0;"l";"Non";"Oui"
2022;"01";"AIN";"2140038";0.8;"l";"Non";"Non"
2022;"01";"AIN";"2140040";750.0;"kg";"Non";"Non"
2022;"01";"AIN";"2140050";20.0;"kg";"Non";"Non"
2022;"01";"AIN";"2140051";4.1;"l";"Non";"Non"
2022;"01";"AIN";"2140052";84.0;"l";"Non";"Non"
2022;"01";"AIN";"2140078";24.37;"l";"Non";"Non"
2022;"01";"AIN";"2140082";45.0;"l";"Non";"Non"
2022;"01";"AIN";"2140084";800.0;"l";"Non";"Non"
2022;"01";"AIN";"2140085";86.0;"l";"Non";"Non"
2022;"01";"AIN";"2140090";158.0;"l";"Non";"Non"
2022;"01";"AIN";"2140098";815.0;"l";"Non";"Non"
2022;"01";"AIN";"2140104";0.02;"l";"Non";"Non"
2022;"01";"AIN";"2140106";55.0;"l";"Oui";"Oui"
2022;"01";"AIN";"2140121";5987.85;"l";"Oui";"Non"
2022;"01";"AIN";"2140124";25.5;"kg";"Non";"Non"
2022;"01";"AIN";"2140127";5.0;"kg";"Non";"Non"
2022;"01";"AIN";"2140132";27.0;"l";"Non";"Non"
2022;"01";"AIN";"2140147";1504.0;"l";"Non";"Non"
2022;"01";"AIN";"2140148";5.0;"l";"Non";"Non"
2022;"01";"AIN";"2140152";365.0;"l";"Non";"Non"
2022;"01";"AIN";"2140165";4.0;"kg";"Non";"Non"
2022;"01";"AIN";"2140166";17.51;"l";"Oui";"Non"
2022;"01";"AIN";"2140167";199.13;"l";"Oui";"Non"
2022;"01";"AIN";"2140168";61.89;"l";"Non";"Non"
2022;"01";"AIN";"2140173";431.18;"l";"Non";"Non"
2022;"01";"AIN";"2140175";480.67;"l";"Non";"Non"
2022;"01";"AIN";"2140179";13.58;"l";"Non";"Non"
2022;"01";"AIN";"2140184";0.12;"kg";"Non";"Non"
2022;"01";"AIN";"2140193";113.3;"l";"Oui";"Non"
2022;"01";"AIN";"2140208";493.2;"kg";"Non";"Non"
2022;"01";"AIN";"2140238";4.0;"l";"Non";"Non"
2022;"01";"AIN";"2140252";2003.95;"kg";"Oui";"Non"
2022;"01";"AIN";"2140254";110.0;"l";"Non";"Non"
2022;"01";"AIN";"2140255";103.0;"l";"Non";"Non"
2022;"01";"AIN";"2140257";3236.8;"l";"Non";"Non"
2022;"01";"AIN";"2140258";2520.0;"l";"Non";"Non"
2022;"01";"AIN";"2140270";75.9;"l";"Non";"Non"
2022;"01";"AIN";"2140272";20.0;"l";"Non";"Oui"
2022;"01";"AIN";"2150007";230.0;"kg";"Non";"Non"
2022;"01";"AIN";"2150012";56.0;"l";"Non";"Non"
2022;"01";"AIN";"2150019";441.04;"l";"Non";"Non"
2022;"01";"AIN";"2150020";3.5;"kg";"Non";"Non"
2022;"01";"AIN";"2150022";550.0;"l";"Non";"Non"
2022;"01";"AIN";"2150028";11305.0;"l";"Non";"Non"
2022;"01";"AIN";"2150044";5.0;"l";"Non";"Oui"
2022;"01";"AIN";"2150067";195.36;"l";"Non";"Non"
2022;"01";"AIN";"2150078";10.0;"l";"Non";"Non"
2022;"01";"AIN";"2150084";795.0;"l";"Non";"Non"
2022;"01";"AIN";"2150104";240.0;"l";"Non";"Non"
2022;"01";"AIN";"2150118";532.04;"kg";"Non";"Non"
2022;"01";"AIN";"2150124";334.84;"l";"Non";"Non"
2022;"01";"AIN";"2150125";555.7;"l";"Non";"Non"
2022;"01";"AIN";"2150130";11.0;"l";"Non";"Non"
2022;"01";"AIN";"2150140";57351.83;"l";"Non";"Oui"
2022;"01";"AIN";"2150245";10.0;"l";"Non";"Non"
2022;"01";"AIN";"2150277";780.0;"l";"Non";"Non"
2022;"01";"AIN";"2150387";80.9;"l";"Non";"Non"
2022;"01";"AIN";"2150417";62.34;"l";"Oui";"Non"
2022;"01";"AIN";"2150451";20.0;"l";"Non";"Oui"
2022;"01";"AIN";"2150481";348.0;"kg";"Non";"Non"
2022;"01";"AIN";"2150483";41360.0;"kg";"Non";"Non"
2022;"01";"AIN";"2150484";26.0;"l";"Non";"Non"
2022;"01";"AIN";"2150626";35.0;"l";"Non";"Non"
2022;"01";"AIN";"2150753";25.0;"l";"Non";"Non"
2022;"01";"AIN";"2150757";366.0;"l";"Non";"Non"
2022;"01";"AIN";"2150785";330.0;"l";"Non";"Non"
2022;"01";"AIN";"2150790";1283.35;"kg";"Oui";"Non"
2022;"01";"AIN";"2150889";3.0;"kg";"Non";"Oui"
2022;"01";"AIN";"2150914";20.0;"kg";"Non";"Non"
2022;"01";"AIN";"2150918";5.0;"l";"Non";"Non"
2022;"01";"AIN";"2150944";1.1;"kg";"Non";"Non"
2022;"01";"AIN";"2150964";50805.0;"kg";"Non";"Non"
2022;"01";"AIN";"2150968";460.0;"kg";"Non";"Non"
2022;"01";"AIN";"2150969";0.35;"kg";"Oui";"Non"
2022;"01";"AIN";"2160008";3.0;"l";"Non";"Non"
2022;"01";"AIN";"2160016";24.0;"kg";"Non";"Non"
2022;"01";"AIN";"2160064";134.64;"l";"Non";"Non"
2022;"01";"AIN";"2160114";5.0;"l";"Non";"Non"
2022;"01";"AIN";"2160115";2139.2;"l";"Oui";"Non"
2022;"01";"AIN";"2160200";25.0;"l";"Non";"Non"
2022;"01";"AIN";"2160226";10669.0;"kg";"Non";"Non"
2022;"01";"AIN";"2160260";2696.0;"l";"Non";"Non"
