annee,amm,substance,cas,quantite_substance,classification,classification_mention,achat_etranger
2022,2180408,huile de paraffine,64742-46-7,264.8,Autre,,Non
2022,2180428,acide alpha naphtylacetique (ana),86-87-3,33.525,CMR,,Non
2022,2180436,chlorantraniliprole,500008-45-7,179.375,Env A,,Non
2022,2180441,diflufenicanil,83164-33-4,1631.34,Env B,,Non
2022,2180441,flufenacet,142459-58-3,1631.34,Env A,,Non
2022,2180441,metribuzine,21087-64-9,610.56,Env A,,Non
2022,2180460,metaldehyde,108-62-3,563.0,CMR,,Non
2022,2180461,metaldehyde,108-62-3,5450.0725,CMR,,Non
2022,2180462,metaldehyde,108-62-3,9557.75,CMR,,Non
2022,2180463,metaldehyde,108-62-3,24306.75,CMR,,Non
2022,2180474,clethodime,99129-21-2,4307.1,Env B,,Non
2022,2180474,quizalofop-p-ethyl,100646-51-3,2153.55,Env A,,Non
2022,2180549,(e)-5-decen-1-yl acetate,38421-90-8,410.22256,Autre,,Non
2022,2180549,(z)-8-dodecenol,40642-40-8,3.36248,Env A,,Non
2022,2180549,1-tetradecanol,112-72-1,247.14228,Env A,,Non
2022,2180549,acetate de e-8-dodecenyle,38363-29-0,42.031,Autre,,Non
2022,2180549,acetate de z-8-dodecenyle,28079-04-1,729.65816,Autre,,Non
2022,2180549,e-5-decen-1-ol,56578-18-8,25.2186,Autre,,Non
2022,2180581,difenoconazole,119446-68-3,1491.0,Env A,,Non
2022,2180593,iodosulfuron-methyl-sodium,144550-36-7,36.23104,Env A,,Non
2022,2180593,mefenpyr-diethyl,135590-91-9,543.4656,Autre,,Non
2022,2180593,mesosulfuron-methyl,208465-21-8,181.1552,Env A,,Non
2022,2180598,phosphonate de potassium,13492-26-7,7787.825,Autre,,Non
2022,2180619,aclonifen,74070-46-5,146424.48,CMR,,Oui
2022,2180625,pyraflufen-ethyl,129630-19-9,22.326,Env A,,Oui
2022,2180631,huile essentielle d'orange douce,8028-48-6,339.6,Env A,,Non
2022,2180633,bacillus pumilus souche qst 2808,,2136.440353,Autre,,Non
2022,2180636,carfentrazone ethyl,128639-02-1,4.8,Env A,,Non
2022,2180638,prohexadione-calcium,127277-53-6,10.05,Env B,,Oui
2022,2180651,bacillus amyloliquefaciens souche fzb24,NC,,Autre,,Non
2022,2180662,fludioxonil,131341-86-1,693.861,Env A,,Non
2022,2180662,pyrimethanil,53112-28-0,1752.912,Env A,,Non
2022,2180670,cuivre de l'hydroxyde de cuivre,20427-59-2,7789.6,Santé A,Substitution,Non
2022,2180670,cuivre de l'oxychlorure de cuivre,1332-65-6,7789.6,Santé A,Substitution,Non
2022,2180672,bifenox,42576-02-3,14668.2768,Env A,,Non
2022,2180685,hexythiazox,78587-05-0,13.0,Env A,,Oui
2022,2180688,lambda-cyhalothrine,91465-08-6,4.8,Santé A,Substitution,Oui
2022,2180689,azoxystrobine,131860-33-8,5.0,Santé A,,Oui
2022,2180690,huile minerale blanche,8042-47-5,2496.4,Autre,,Oui
2022,2180692,ethofumesate,26225-79-6,31.5,Env A,,Non
2022,2180692,metamitrone,41394-05-2,73.5,Env A,,Non
2022,2180694,dimethachlore,50563-36-5,5835.0,Env A,,Non
2022,2180703,isofetamide,875915-78-9,11457.904,Env A,,Non
2022,2180712,chlorotoluron,15545-48-9,6020.0,CMR,,Non
2022,2180714,diflufenicanil,83164-33-4,2159.4,Env B,,Non
2022,2180714,flufenacet,142459-58-3,4318.8,Env A,,Non
2022,2180720,phosphonate de potassium,13492-26-7,23445.41,Autre,,Non
2022,2180730,difenoconazole,119446-68-3,2498.625,Env A,,Non
2022,2180735,spinetoram,935545-74-7,181.7,CMR,,Oui
2022,2180751,boscalid,188425-85-6,1.57,Env A,,Non
2022,2180751,pyraclostrobine,175013-18-0,0.785,Santé A,,Non
2022,2180756,prohexadione-calcium,127277-53-6,413.85,Env B,,Non
2022,2180766,fludioxonil,131341-86-1,3.14955,Env A,,Non
2022,2180766,metalaxyl-m,70630-17-0,2.015712,Autre,,Non
2022,2180766,sedaxane,874967-67-6,2.0997,CMR,,Non
2022,2180807,diflufenicanil,83164-33-4,9527.586,Env B,,Non
2022,2180807,flufenacet,142459-58-3,38110.344,Env A,,Non
2022,2180807,pendimethaline,40487-42-1,158634.3069,Env A,Substitution,Non
2022,2180829,cuivre de l'hydroxyde de cuivre,20427-59-2,12557.99112,Santé A,Substitution,Non
2022,2180829,cuivre de l'oxychlorure de cuivre,1332-65-6,12557.99112,Santé A,Substitution,Non
2022,2180834,benalaxyl-m,98243-83-5,1015.443,Env A,,Non
2022,2180834,cuivre de l'hydroxyde de cuivre,20427-59-2,3046.329,Santé A,Substitution,Non
2022,2180834,cuivre de l'oxychlorure de cuivre,1332-65-6,3046.329,Santé A,Substitution,Non
2022,2180858,huile essentielle de menthe verte,8008-79-5,92.79596,Env A,,Oui
2022,2180864,flufenacet,142459-58-3,24701.8512,Env A,,Oui
2022,2180864,picolinafen,137641-05-5,10292.438,Env A,,Oui
2022,2180865,ipconazole,125225-28-7,469.14888,CMR,Exclusion,Non
2022,2180881,cloquintocet-mexyl,99607-70-2,1.0875,Autre,,Non
2022,2180881,pyroxsulame,422556-08-9,1.0875,Env A,,Non
2022,2180882,mesotrione,104206-82-8,61.6,CMR,,Non
2022,2180882,terbuthylazine,5915-41-3,290.4,Env A,,Non
2022,2180884,diflufenicanil,83164-33-4,1277.2,Env B,,Oui
2022,2180884,flufenacet,142459-58-3,2554.4,Env A,,Oui
2022,2180888,cuivre du sulfate tribasique,12527-76-3,251.5467,Env A,Substitution,Oui
2022,2180901,cuivre du sulfate de cuivre,8011-63-0,2452.0,Env A,Substitution,Non
2022,2189993,cuivre du sulfate de cuivre,8011-63-0,2091.24,Env A,Substitution,Oui
2022,2189994,cuivre du sulfate de cuivre,8011-63-0,107.94,Env A,Substitution,Non
2022,2189996,azadirachtine,11141-17-6,317.668,CMR,,Non
2022,2189997,beauveria bassiana souche 203,63428-82-0,,Autre,,Non
2022,2189998,(z)-11-hexadecenal,53939-28-9,0.448,Autre,,Non
2022,2190010,saccharomyces cerevisiae souche las02,,,Autre,,Non
2022,2190016,pyrimicarbe,23103-98-2,18119.6,CMR,,Oui
2022,2190016,tau-fluvalinate,102851-06-9,6523.056,Env A,,Oui
2022,2190019,fluazifop-p-butyl,79241-46-6,18.75,CMR,,Non
2022,2190025,prohexadione-calcium,127277-53-6,30.0,Env B,,Non
2022,2190040,benoxacor,98730-04-2,4897.974596,Autre,,Non
2022,2190040,s-metolachlore,87392-12-9,99592.150109,Env A,,Non
2022,2190041,prothioconazole,178928-70-6,13502.425,Env A,,Non
2022,2190047,difenoconazole,119446-68-3,3980.0025,Env A,,Non
2022,2190053,spinosad,168316-95-8,199.584,Env A,,Non
2022,2190054,spinosad,168316-95-8,1481.16,Env A,,Non
2022,2190062,halauxifen-methyl,943831-98-9,1610.0067,Env A,,Oui
2022,2190062,piclorame,1918-02-1,7728.03216,Env A,,Oui
2022,2190065,huile de paraffine,64742-46-7,91728.0,Autre,,Non
2022,2190066,fer sous forme de sulfate de fer,7720-78-7,1440.2517,Autre,,Non
2022,2190088,spinosad,168316-95-8,89.62672,Env A,,Oui
2022,2190097,metamitrone,41394-05-2,169573.255802,Env A,,Oui
2022,2190097,quinmerac,90717-03-6,21085.291002,Env A,,Oui
2022,2190102,fluxapyroxad,907204-31-3,13.32,Santé A,,Non
2022,2190105,mepiquat-chlorure,24307-26-4,318.0,Env B,,Non
2022,2190105,prohexadione-calcium,127277-53-6,53.0,Env B,,Non
2022,2190108,amisulbrom,348635-87-0,1.0,CMR,,Oui
2022,2190129,mesotrione,104206-82-8,553.99,CMR,,Non
2022,2190146,cyantraniliprole,736994-63-1,42.12,Env A,,Non
2022,2190148,difenoconazole,119446-68-3,119.2155,Env A,,Non
2022,2190148,fluxapyroxad,907204-31-3,178.82325,Santé A,,Non
2022,2190149,flufenacet,142459-58-3,39968.286,Env A,,Non
2022,2190160,phosphonate de potassium,13492-26-7,33298.5,Autre,,Oui
2022,2190161,acide phosphoreux,10294-56-1,670.65,Autre,,Oui
2022,2190170,clomazone,81777-89-1,316.8,Env A,,Non
2022,2190173,metaldehyde,108-62-3,22407.915701,CMR,,Non
2022,2190173,phosphate ferrique,10045-86-0,36300.823436,Autre,,Non
2022,2190190,acide phosphoreux,10294-56-1,0.241106,Autre,,Non
2022,2190191,maltodextrine,9050-36-6,23.8,Autre,,Non
2022,2190198,soufre pour pulverisation (micronise),7704-34-9,296248.0,Autre,,Non
2022,2190206,diflufenicanil,83164-33-4,37.0,Env B,,Non
2022,2190206,flufenacet,142459-58-3,74.0,Env A,,Non
2022,2190208,fluxapyroxad,907204-31-3,27.0,Santé A,,Non
2022,2190208,pyraclostrobine,175013-18-0,54.0,Santé A,,Non
2022,2190214,aclonifen,74070-46-5,359704.341045,CMR,,Oui
2022,2190214,diflufenicanil,83164-33-4,47960.578806,Env B,,Oui
2022,2190214,flufenacet,142459-58-3,59950.723508,Env A,,Oui
2022,2190215,clomazone,81777-89-1,1631.2788,Env A,,Non
2022,2190218,fosetyl-aluminium,39148-24-8,8.0,Autre,,Oui
2022,2190243,dicamba,1918-00-9,389.18,Env B,,Non
2022,2190243,nicosulfuron,111991-09-4,88.45,Env A,,Non
2022,2190246,prosulfocarbe,52888-80-9,256675.76,Env A,,Non
2022,2190249,aminopyralid,150114-71-9,18.225,Env A,,Non
2022,2190249,cloquintocet-mexyl,99607-70-2,21.87,Autre,,Non
2022,2190249,halauxifen-methyl,943831-98-9,22.79583,Env A,,Non
2022,2190254,iodosulfuron-methyl-sodium,144550-36-7,7.938,Env A,,Non
2022,2190254,mefenpyr-diethyl,135590-91-9,119.07,Autre,,Non
2022,2190254,mesosulfuron-methyl,208465-21-8,39.69,Env A,,Non
2022,2190259,difenoconazole,119446-68-3,2.25,Env A,,Oui
2022,2190265,bicarbonate de potassium,298-14-6,32780.25,Autre,,Non
2022,2190266,cymoxanil,57966-95-7,297.675,CMR,,Oui
2022,2190268,diflufenicanil,83164-33-4,9807.6,Env B,,Non
2022,2190303,azoxystrobine,131860-33-8,10.0,Santé A,,Non
2022,2190304,dodine,2439-10-3,1428.0,Env A,,Non
2022,2190306,diflufenicanil,83164-33-4,4.8,Env B,,Non
2022,2190306,flufenacet,142459-58-3,9.6,Env A,,Non
2022,2190307,difenoconazole,119446-68-3,166.25,Env A,,Non
2022,2190307,mandipropamide,374726-62-2,166.25,Env A,,Non
2022,2190311,fludioxonil,131341-86-1,1777.106781,Env A,,Non
2022,2190311,fluxapyroxad,907204-31-3,1777.106781,Santé A,,Non
2022,2190311,triticonazole,131983-72-7,1777.106781,Env A,,Non
2022,2190312,diflufenicanil,83164-33-4,32.55,Env B,,Non
2022,2190312,florasulame,145701-23-1,3.255,Env A,,Non
2022,2190319,acide pelargonique,112-05-0,1774.768722,Autre,,Non
2022,2190321,folpel,133-07-3,73085.925,CMR,,Non
2022,2190328,propaquizafop,111479-05-1,542.5,Env A,,Non
2022,2190331,cloquintocet-mexyl,99607-70-2,1.0,Autre,,Non
2022,2190331,pinoxaden,243973-20-8,4.0,CMR,,Non
2022,2190332,propoxycarbazone sodium,181274-15-7,39.34,Env A,,Non
2022,2190333,prothioconazole,178928-70-6,10.0,Env A,,Non
2022,2190333,tebuconazole,107534-96-3,10.0,CMR,,Non
2022,2190334,iodosulfuron-methyl-sodium,144550-36-7,1.58,Env A,,Non
2022,2190334,mefenpyr-diethyl,135590-91-9,23.7,Autre,,Non
2022,2190334,mesosulfuron-methyl,208465-21-8,7.9,Env A,,Non
2022,2190346,bacillus amyloliquefaciens subsp plantarum d747,,,Autre,,Non
2022,2190357,sels de potassium d'acides gras,10124-65-9,4.798,Autre,,Oui
2022,2190388,fluazinam,79622-59-6,1651.0,CMR,,Non
2022,2190388,valifenalate,283159-90-0,1238.25,CMR,,Non
2022,2190395,prothioconazole,178928-70-6,15400.85,Env A,,Non
2022,2190441,spinosad,168316-95-8,87.36,Env A,,Non
2022,2190451,diflufenicanil,83164-33-4,1116.6,Env B,,Non
2022,2190451,flufenacet,142459-58-3,2233.2,Env A,,Non
2022,2190453,clomazone,81777-89-1,50.688,Env A,,Oui
2022,2190454,cyflufenamid,180409-60-3,20.25,Env A,,Non
2022,2190457,amidosulfuron,120923-37-7,96.12,Env A,,Non
2022,2190461,"2,4-mcpa",94-74-6,5587.5,Env A,,Non
2022,2190463,cyazofamide,120116-88-3,86.4,Env A,,Non
2022,2190464,propaquizafop,111479-05-1,165.0,Env A,,Non
2022,2190466,nicosulfuron,111991-09-4,3.2,Env A,,Non
2022,2190467,cyprosulfamide,221667-31-8,545.7,Autre,,Non
2022,2190467,isoxaflutole,141112-29-0,818.55,CMR,,Non
2022,2190467,thiencarbazone-methyl,317815-83-1,327.42,Env A,,Non
2022,2190468,dicamba,1918-00-9,2375.705,Env B,,Non
2022,2190468,prosulfuron,94125-34-5,237.5705,Env A,Substitution,Non
2022,2190483,bixafen,581809-46-3,4.225,Env A,,Non
2022,2190483,fluopyram,658066-35-4,4.225,Env A,,Non
2022,2190483,prothioconazole,178928-70-6,8.45,Env A,,Non
2022,2190484,clomazone,81777-89-1,417.96,Env A,,Non
2022,2190485,dithianon,3347-22-6,113.75,Env A,,Non
2022,2190485,phosphonate de potassium,13492-26-7,510.692,Autre,,Non
2022,2190486,quizalofop-p-ethyl,100646-51-3,74.25,Env A,,Non
2022,2190488,clomazone,81777-89-1,176.472,Env A,,Oui
2022,2190490,boscalid,188425-85-6,77.75,Env A,,Non
2022,2190499,soufre,7704-34-9,99508.50686,Autre,,Non
2022,2190509,mefentrifluconazole,1417782-03-6,21506.834,Env A,,Oui
2022,2190537,phosphate ferrique,10045-86-0,4601.141216,Autre,,Oui
2022,2190538,huile essentielle d'orange douce,8028-48-6,439.305,Env A,,Non
2022,2190546,dithianon,3347-22-6,252.5,Env A,,Oui
2022,2190546,phosphonate de potassium,13492-26-7,1133.624,Autre,,Oui
2022,2190548,diflufenicanil,83164-33-4,1564.0,Env B,,Non
2022,2190548,flufenacet,142459-58-3,3128.0,Env A,,Non
2022,2190549,flazasulfuron,104040-78-0,93.5,Env A,,Oui
2022,2190550,1-methylcyclopropene (1-mcp),3100-04-7,0.57783,Autre,,Non
2022,2190559,fludioxonil,131341-86-1,820.73375,Env A,,Non
2022,2190561,(z)-8-dodecenol,40642-40-8,72.8525,Env A,,Non
2022,2190561,acetate de e-8-dodecenyle,38363-29-0,0.0,Autre,,Non
2022,2190561,acetate de z-8-dodecenyle,28079-04-1,0.0,Autre,,Non
2022,2190561,"e8,e10-dodecadiene-1-ol",33956-49-9,105.19901,Env A,,Non
2022,2190567,phosphonate de disodium,13708-85-5,2550.0,Autre,,Non
2022,2190572,phosphonate de potassium,13492-26-7,1974.325,Autre,,Non
2022,2190590,diflufenicanil,83164-33-4,40.8,Env B,,Non
2022,2190590,florasulame,145701-23-1,2.04,Env A,,Non
2022,2190591,clomazone,81777-89-1,750.4,Env A,,Non
2022,2190591,dimethenamide-p (dmta-p),163515-14-8,3752.0,Env A,,Non
2022,2190591,metazachlore,67129-08-2,3752.0,CMR,,Non
2022,2190594,"(e,z)-3,8-tetradecadien-1-yl acetate",163041-87-0,,Autre,,Non
2022,2190594,"(e,z,z)-3,8,11-tetradecatrien-1-yl acetate",163041-94-9,,Autre,,Non
2022,2190598,oxathiapiproline,1003318-67-9,495.709,Env A,,Oui
2022,2190607,lenacile,2164-08-1,34372.55,CMR,,Non
2022,2190608,flufenacet,142459-58-3,22018.315,Env A,,Non
2022,2190621,flufenacet,142459-58-3,7875.672,Env A,,Non
2022,2190621,picolinafen,137641-05-5,1640.765,Env A,,Non
2022,2190632,soufre,7704-34-9,31779.0,Autre,,Non
2022,2190634,azoxystrobine,131860-33-8,56560.7075,Santé A,,Non
2022,2190635,quizalofop-p-ethyl,100646-51-3,1778.25,Env A,,Non
2022,2190639,dimethenamide-p (dmta-p),163515-14-8,20479.909,Env A,,Non
2022,2190639,metazachlore,67129-08-2,61439.727,CMR,,Non
2022,2190639,quinmerac,90717-03-6,20479.909,Env A,,Non
2022,2190652,soufre,7704-34-9,26708.0,Autre,,Non
2022,2190659,azoxystrobine,131860-33-8,15.8,Santé A,,Non
2022,2190659,difenoconazole,119446-68-3,9.875,Env A,,Non
2022,2190673,metschnikowia fructicola souche nrrl y-27328,,,Autre,,Non
2022,2190686,fluxapyroxad,907204-31-3,45500.4145,Santé A,,Oui
2022,2190686,mefentrifluconazole,1417782-03-6,91000.829,Env A,,Oui
2022,2190687,fludioxonil,131341-86-1,29336.65,Env A,,Non
2022,2190689,clomazone,81777-89-1,495.72,Env A,,Non
2022,2190717,penconazole,66246-88-6,59.6,CMR,,Oui
2022,2190722,aclonifen,74070-46-5,193660.32,CMR,,Oui
2022,2190730,cos-oga,,411.13125,Autre,,Non
2022,2190738,cuivre du sulfate de cuivre,8011-63-0,470.0,Env A,Substitution,Oui
2022,2190760,spinosad,168316-95-8,24.0247,Env A,,Oui
2022,2190779,diflufenicanil,83164-33-4,191.5625,Env B,,Oui
2022,2190779,metribuzine,21087-64-9,766.25,Env A,,Oui
2022,2190808,huile de colza,8002-13-9,182.5886,Autre,,Oui
2022,2190808,pyrethrines,8003-34-7,1.826136,Env A,,Oui
2022,2190811,sels de potassium d'acides gras (c8-c18),67701-09-1,109.2778,Autre,,Oui
2022,2190811,soufre,7704-34-9,43.71152,Autre,,Oui
2022,2190843,huile de paraffine,64742-46-7,32.0,Autre,,Non
2022,2190855,diflufenicanil,83164-33-4,1868.7,Env B,,Non
2022,2190855,flufenacet,142459-58-3,3737.4,Env A,,Non
2022,2190858,mandipropamide,374726-62-2,343.0,Env A,,Non
2022,2190858,zoxamide,156052-68-5,329.28,Env A,,Non
2022,2190863,phosphonate de potassium,13492-26-7,264.65,Autre,,Oui
2022,2190870,prochloraze,67747-09-5,6952.5,Env A,,Non
2022,2190874,soufre,7704-34-9,5.336,Autre,,Oui
2022,2190882,prothioconazole,178928-70-6,3852.5,Env A,,Non
2022,2190883,prothioconazole,178928-70-6,18548.3725,Env A,,Oui
2022,2190893,folpel,133-07-3,4100.12,CMR,,Non
2022,2190893,mandipropamide,374726-62-2,512.515,Env A,,Non
2022,2190907,metconazole,125116-23-6,487.35,CMR,,Non
2022,2190916,amidosulfuron,120923-37-7,3.65,Env A,,Non
2022,2190916,iodosulfuron-methyl-sodium,144550-36-7,0.73,Env A,,Non
2022,2190916,mefenpyr-diethyl,135590-91-9,6.57,Autre,,Non
2022,2190916,mesosulfuron-methyl,208465-21-8,2.19,Env A,,Non
2022,2190918,halauxifen-methyl,943831-98-9,3.25,Env A,,Non
2022,2190918,piclorame,1918-02-1,15.6,Env A,,Non
2022,2190919,lambda-cyhalothrine,91465-08-6,119.44,Santé A,Substitution,Non
2022,2190925,dimethenamide-p (dmta-p),163515-14-8,6698.29167,Env A,,Non
2022,2190925,quinmerac,90717-03-6,3359.20333,Env A,,Non
2022,2190933,dithianon,3347-22-6,26.25,Env A,,Oui
2022,2190933,phosphonate de potassium,13492-26-7,117.852,Autre,,Oui
2022,2190934,chlorantraniliprole,500008-45-7,2.2,Env A,,Oui
2022,2190938,cyflufenamid,180409-60-3,36.7,Env A,,Non
2022,2190939,phosphonate de disodium,13708-85-5,8270.0,Autre,,Non
2022,2190954,cloquintocet-mexyl,99607-70-2,51.7845,Autre,,Non
2022,2190954,fenoxaprop-p-ethyl,71283-80-2,103.569,Env A,,Non
2022,2190961,prothioconazole,178928-70-6,786.25,Env A,,Non
2022,2190963,mandipropamide,374726-62-2,888.0,Env A,,Non
2022,2190963,zoxamide,156052-68-5,852.48,Env A,,Non
2022,2190964,phosmet,732-11-6,15172.5,CMR,,Non
2022,2190968,halauxifen-methyl,943831-98-9,3.15,Env A,,Non
2022,2190968,piclorame,1918-02-1,15.12,Env A,,Non
2022,2190971,bentazone,25057-89-0,1322.4,Env B,,Non
2022,2190971,imazamox,114311-32-9,61.712,Env A,Substitution,Non
2022,2190972,mandipropamide,374726-62-2,40.0,Env A,,Oui
2022,2190972,zoxamide,156052-68-5,38.4,Env A,,Oui
2022,2190975,cyflufenamid,180409-60-3,4.7,Env A,,Non
2022,2199997,florpyrauxifen-benzyl,1390661-72-9,97.65,Autre,,Non
2022,2199998,cyantraniliprole,736994-63-1,642.4,Env A,,Non
2022,2200012,cyflufenamid,180409-60-3,14.55,Env A,,Non
2022,2200015,cuivre du sulfate tribasique,12527-76-3,328.5,Env A,Substitution,Non
2022,2200015,fosetyl-aluminium,39148-24-8,438.0,Autre,,Non
2022,2200017,fosetyl-aluminium,39148-24-8,1320.0,Autre,,Oui
2022,2200019,flufenacet,142459-58-3,3789.0,Env A,,Non
2022,2200038,tefluthrine,79538-32-2,18.9,Santé A,,Non
2022,2200048,bacillus thuringiensis ssp kurstaki souche eg 2348,68038-71-1,,Autre,,Non
2022,2200059,huile essentielle d'orange douce,8028-48-6,1474.441806,Env A,,Oui
2022,2200060,penthiopyrad,183675-82-3,97.681061,Env A,,Oui
2022,2200061,trinexapac-ethyl,95266-40-3,484.0,Env A,,Non
2022,2200063,tebuconazole,107534-96-3,31052.625,CMR,,Non
2022,2200066,fenpicoxamide,517875-34-2,22060.7675,Env A,,Oui
2022,2200067,phosphate ferrique dihydrate,14567-75-0,38.3802,Autre,,Oui
2022,2200068,phosphate ferrique dihydrate,14567-75-0,73.72364,Autre,,Oui
2022,2200078,oxathiapiproline,1003318-67-9,8136.2,Env A,,Non
2022,2200101,clomazone,81777-89-1,2230.56,Env A,,Non
2022,2200103,bentazone,25057-89-0,770.4,Env B,,Non
2022,2200103,imazamox,114311-32-9,35.952,Env A,Substitution,Non
2022,2200106,cuivre de l'hydroxyde de cuivre,20427-59-2,125.12,Santé A,Substitution,Non
2022,2200106,cuivre de l'oxychlorure de cuivre,1332-65-6,125.12,Santé A,Substitution,Non
2022,2200123,boscalid,188425-85-6,2782.0605,Env A,,Non
2022,2200123,pyraclostrobine,175013-18-0,4636.7675,Santé A,,Non
2022,2200132,"e7,z9-dodecadienylacetate",54364-62-4,7488.640056,Env A,,Non
2022,2200142,cerevisane,68876-77-7,20.702,Autre,,Non
2022,2200150,fosetyl-aluminium,39148-24-8,307.8,Autre,,Non
2022,2200165,flufenacet,142459-58-3,5301.0,Env A,,Non
2022,2200195,metaldehyde,108-62-3,46.8,CMR,,Oui
2022,2200197,paecilomyces lilacinus souche 251,,,Autre,,Non
2022,2200206,mandestrobine,173662-97-0,5.0,Autre,,Non
2022,2200215,clethodime,99129-21-2,36630.528,Env B,,Non
2022,2200241,quizalofop-p-ethyl,100646-51-3,151.5,Env A,,Non
2022,2200258,dithianon,3347-22-6,1540.0,Env A,,Non
2022,2200259,fluopyram,658066-35-4,127.6,Env A,,Non
2022,2200272,ethephon,16672-87-0,10104.672,Santé A,,Non
2022,2200273,fluazifop-p-butyl,79241-46-6,1871.375,CMR,,Non
2022,2200274,cyprodinyl,121552-61-2,2607.0,Env A,,Non
2022,2200274,fludioxonil,131341-86-1,1738.0,Env A,,Non
2022,2200275,triflusulfuron-methyl,126535-15-7,594.75,CMR,,Non
2022,2200296,lambda-cyhalothrine,91465-08-6,445.8,Santé A,Substitution,Non
2022,2200299,tau-fluvalinate,102851-06-9,1936.08,Env A,,Non
2022,2200300,tau-fluvalinate,102851-06-9,133.2,Env A,,Non
2022,2200304,chlorantraniliprole,500008-45-7,60.8,Env A,,Non
2022,2200305,huile essentielle d'orange douce,8028-48-6,47.1,Env A,,Oui
2022,2200310,ametoctradine,865318-97-4,1692.002,Env A,,Oui
2022,2200317,imazamox,114311-32-9,1965.768,Env A,Substitution,Non
2022,2200333,iodosulfuron-methyl-sodium,144550-36-7,17.9725,Env A,,Non
2022,2200333,mefenpyr-diethyl,135590-91-9,269.5875,Autre,,Non
2022,2200333,mesosulfuron-methyl,208465-21-8,89.8625,Env A,,Non
2022,2200334,mesotrione,104206-82-8,55.125,CMR,,Non
2022,2200334,nicosulfuron,111991-09-4,22.05,Env A,,Non
2022,2200335,"1,4-dimethylnaphtalene",571-58-4,19.8744,Env A,,Non
2022,2200339,fluoxastrobine,361377-29-9,185.5,CMR,,Non
2022,2200339,prothioconazole,178928-70-6,371.0,Env A,,Non
2022,2200354,fludioxonil,131341-86-1,832.5,Env A,,Non
2022,2200372,acide pelargonique,112-05-0,4.74,Autre,,Non
2022,2200388,"e8,e10-dodecadiene-1-ol",33956-49-9,225.111579,Env A,,Non
2022,2200389,(z)-9-dodecenylacetate,16974-11-1,916.289994,Env A,,Non
2022,2200389,"e7,z9-dodecadienylacetate",54364-62-4,801.094227,Env A,,Non
2022,2200393,fluazinam,79622-59-6,12325.0,CMR,,Oui
2022,2200399,cerevisane,68876-77-7,2.823,Autre,,Non
2022,2200451,clomazone,81777-89-1,333.72,Env A,,Oui
2022,2200464,phosphonate de potassium,13492-26-7,81.54,Autre,,Non
2022,2200476,phosphonate de potassium,13492-26-7,8731.575,Autre,,Non
2022,2200509,deltamethrine,52918-63-5,156.0,Santé A,,Oui
2022,2200510,cerevisane,68876-77-7,13.174,Autre,,Oui
2022,2200513,fluxapyroxad,907204-31-3,435.75,Santé A,,Non
2022,2200513,pyraclostrobine,175013-18-0,871.5,Santé A,,Non
2022,2200514,amisulbrom,348635-87-0,733.0,CMR,,Oui
